Date,AMZN-Close/Last,AMZN-Volume,AMZN-Open,AMZN-High,AMZN-Low,AAL-Close/Last,AAL-Volume,AAL-Open,AAL-High,AAL-Low,MAR-Close/Last,MAR-Volume,MAR-Open,MAR-High,MAR-Low,NFLX-Close/Last,NFLX-Volume,NFLX-Open,NFLX-High,NFLX-Low
03/08/2017,850.5,2286974,848,853.07,846.79,44.89,5521009,44.79,45.3,44.597,86.39,2709185,85.95,86.71,85.63,140.32,4088940,141.47,142.06,139.7704
03/07/2017,846.02,2246216,845.48,848.46,843.75,44.84,4564355,45.02,45.23,44.56,86.15,1908010,86.66,86.84,85.93,141.43,4239418,141.99,142.4,140.38
03/06/2017,846.61,2609139,845.23,848.49,841.12,45.31,11326770,46.41,46.68,44.38,86.72,2106975,86.58,87.0313,86.06,141.94,7111248,141,142.84,140.54
03/03/2017,849.88,1948195,847.2,851.985,846.27,46.82,7256941,45.85,47.26,45.77,86.79,2061637,87.34,87.6936,86.42,139.14,5400667,139.69,140.91,138.26
03/02/2017,848.91,2130010,853.08,854.82,847.28,45.72,7573230,46.67,46.74,45.64,87.52,2966746,88.2,88.22,87.22,139.53,6114580,142.15,142.7,139.09
03/01/2017,853.08,2758169,853.05,854.83,849.01,47.09,8278885,46.79,48.135,46.7,88.49,2589460,87.5,88.93,87.38,142.65,4167969,142.84,143.26,142.1
02/28/2017,845.04,2787892,851.45,854.09,842.05,46.36,4934818,46.32,46.7199,46.03,86.99,2587163,87.31,87.749,86.89,142.13,3860016,143.3,143.57,141.85
02/27/2017,848.64,2703855,842.38,852.5,839.67,46.32,4130975,46.18,46.36,45.68,87.45,1885190,86.97,87.65,86.75,143.41,3905819,143.12,143.92,142.38
02/24/2017,845.24,3684473,844.69,845.81,837.7501,46.28,4489588,46,46.3,45.58,87.08,2521731,87.03,87.59,86.8,143.25,3299619,141.88,143.56,141.55
02/23/2017,852.19,3459287,857.57,860.86,848,46.1,5245899,46.42,47.32,45.89,87,2013454,87.82,87.99,86.96,142.78,4665564,144.45,144.49,141.5196
02/22/2017,855.61,2615385,856.95,858.43,852.18,46.32,5794384,46.5,46.7,45.87,87.68,1986798,87.7,88.03,87.61,143.86,3478736,142.92,144,142.17
02/21/2017,856.44,3506621,848.84,857.98,847.25,46.81,4672031,47.01,47.27,46.5833,87.99,3637118,88.54,88.88,87.74,142.6,3563209,142.99,143.38,141.81
02/17/2017,845.07,3036616,842,847.27,840.73,46.91,4575600,46.83,47.1,46.43,89.36,4975117,89.28,89.66,87.24,142.22,4585496,141.75,142.9,141.27
02/16/2017,844.14,2710595,841.84,845,839.375,46.97,5681300,47.5,47.65,46.66,89.44,3415881,89.1,91.07,88.5,142.01,2843942,142.42,142.44,141.07
02/15/2017,842.7,2960469,834,842.81,832.82,47.54,8393434,47.59,48.05,46.93,89.46,3445845,87.57,89.46,87.27,142.27,5289876,140.72,142.43,140.51
02/14/2017,836.39,2789377,837,838.31,831.4522,46.57,6257329,47.26,47.28,46.45,87.89,2366781,87.31,87.91,87.06,140.82,8364146,143.2,144.11,140.05
02/13/2017,836.53,4167521,831.62,842.9999,828.55,47.41,6157079,46.56,47.78,46.5,87.38,1504163,86.84,87.42,86.585,143.2,4787338,145.19,145.95,143.05
02/10/2017,827.46,2427817,823.82,828,822.85,46.45,4040565,46.62,46.7,46.17,86.45,1866744,86.99,86.99,86.44,144.82,5529672,144.68,145.2992,143.97
02/09/2017,821.36,2482464,821.6,825,819.71,46.3,7088198,45.07,46.599,44.94,86.79,2460783,86.56,86.97,86.26,144.14,4549760,144.98,145.09,143.58
02/08/2017,819.71,2856058,812.69,821.479,812.5,45.06,4330412,45.26,45.26,44.51,86.36,1869493,85.72,86.48,85.3725,144.74,6880937,143.57,145.07,142.56
02/07/2017,812.5,3463842,809.31,816.16,807.5,45.17,6114460,45.75,46.13,45.01,85.81,1547704,85.56,86.335,85.55,144,8533846,141.49,144.28,141.05
02/06/2017,807.64,3827284,809.8,810.72,803,45.3,6494109,44.8,45.6,44.74,85.65,1224274,85.46,85.73,85.2029,140.97,3543204,140,141,139.16
02/03/2017,810.2,10855610,806.72,818.3,804,44.2,6357853,44.31,44.55,43.7627,85.45,1386684,84.77,85.52,84.77,140.25,3509764,139.51,140.64,139.1
02/02/2017,839.95,7043095,836.59,842.49,828.26,44.01,7607661,43.61,44.52,43.57,84.5,1803807,84.4,84.81,83.81,139.2,3457803,140.61,141.04,139.05
02/01/2017,832.35,3831319,829.21,833.78,824.94,44.05,7954994,44.75,45,43.91,84.64,2241738,84.49,85.21,84.27,140.78,6019300,141.2,142.41,139.3
01/31/2017,823.48,3129269,823.75,826.99,819.56,44.25,11717360,44.79,44.84,43.742,84.6,2461976,85.24,85.24,84.36,140.71,4404557,140.55,141.83,139.7
01/30/2017,830.38,3681441,833,833.5,816.38,44.9,16775100,45.62,45.92,43.86,85.26,2251919,85.83,85.83,84.585,141.22,8115884,141.77,141.967,138.8
01/27/2017,835.77,2994700,839,839.7,829.44,46.95,19407650,50,50,46.72,86.08,1692432,85.97,86.32,85.53,142.45,8306935,139.46,142.49,139
01/26/2017,839.15,3571395,835.53,843.84,833,49.59,10309440,48.43,49.71,48.33,85.84,2148260,85.79,86.24,85.54,138.96,6034554,140.45,141.21,138.51
01/25/2017,836.52,3931475,825.79,837.4183,825.288,47.91,5138922,47.9,48.21,47.61,85.61,2094728,84.79,85.7,84.2382,139.52,7607549,140.8,141.39,139.05
01/24/2017,822.44,2967753,822,823.99,814.5,47.54,4926342,47.05,47.8,46.8,84.51,1455829,84.35,84.97,84.02,140.11,7746640,138.11,140.93,137.03
01/23/2017,817.88,2794228,806.8,818.5,805.08,46.94,4247514,47.9,48.09,46.75,84.37,1451988,84.15,84.53,83.82,137.39,7428755,138.65,139.49,137.31
01/20/2017,808.33,3373183,815.28,816.02,806.26,48,5611793,47.54,48.16,47.24,84.38,2434777,84.87,85.76,84.16,138.6,9474655,139.36,140.79,137.66
01/19/2017,809.04,2529569,810,813.51,807.32,47.26,3729228,47.64,48.09,46.88,84.53,3465030,83.72,85.29,83.72,138.41,23181860,142.01,143.46,138.25
01/18/2017,807.48,2344879,809.5,811.73,804.27,47.64,5176521,46.72,47.8,46.65,83,1467270,82.41,83.095,82.07,133.26,15748300,133.21,133.65,131.06
01/17/2017,809.72,3668111,815.7,816,803.44,46.75,5350490,47.56,47.75,46.67,82.38,2113634,82.57,82.9,82.21,132.89,12193530,135.04,135.4,132.09
01/13/2017,817.14,3777135,814.32,821.65,811.4,47.65,3541680,48.16,48.43,47.54,82.64,1671459,81.93,82.65,81.93,133.7,10493120,131.15,133.93,130.58
01/12/2017,813.64,4865798,800.31,814.13,799.5,48.1,5448094,48.67,49,46.84,81.89,2281638,82.69,82.76,81.04,129.18,5383839,130.63,130.85,128.5
01/11/2017,799.02,2986267,793.66,799.5,789.51,48.64,6921539,49.29,49.9,48.1,82.84,2888140,82.28,83.42,81.8,130.5,5610963,130.91,131.5,129.2475
01/10/2017,795.9,2557640,796.6,798,789.5434,48.48,7481504,47,48.51,46.97,81.93,2167964,82.09,82.42,81.66,129.89,5982469,131.27,132.22,129.29
01/09/2017,796.92,3442864,798,801.7742,791.77,47.08,4738943,46.01,47.34,45.78,82.25,2643139,82.05,82.7,81.6,130.95,5767217,131.48,131.99,129.89
01/06/2017,795.99,5981169,782.36,799.44,778.48,46.21,7258743,45.85,46.72,45.47,82.3,2306201,81.79,83.02,81.325,131.07,10651930,132.08,133.88,129.81
01/05/2017,780.45,5820195,761.55,782.3999,760.2557,45.89,6822766,46.52,46.93,45.61,81.78,2828241,82.07,83.07,81.66,131.81,9653379,129.22,132.75,128.9
01/04/2017,757.18,2505296,758.39,759.68,754.2,46.7,5859598,46.63,47.435,46.35,82.34,4016215,82.74,83.395,82.25,129.41,7833340,127.49,130.17,126.55
01/03/2017,753.67,3519877,757.92,758.7595,747.7,46.3,6736845,47.28,47.34,46.135,82.5,3277090,83.35,83.85,81.71,127.49,9427706,124.96,128.19,124.31
12/30/2016,749.87,4132707,766.47,767.3999,748.28,46.69,4494316,47.42,47.66,46.47,82.68,2403317,83.48,83.61,82.5382,123.8,4452771,126.24,126.57,123.6
12/29/2016,765.15,3154980,772.4,773.4,760.85,47.25,3707107,47.8,48,46.96,83.32,1590762,83.57,83.74,83.11,125.33,3444066,125.95,126.14,124.2
12/28/2016,772.13,3282597,776.25,780,770.5,47.67,4131788,48.73,48.83,47.61,83.36,1545135,84.41,84.495,83.305,125.89,4368523,129.07,129.07,125.76
12/27/2016,771.4,2630692,763.4,774.65,761.2,48.61,2797845,48.29,48.92,48.14,84.14,1374249,84.5,84.69,83.95,128.35,5280624,126.24,129.05,125.7
12/23/2016,760.59,1978722,764.55,766.5,757.99,48.48,2915271,48.61,48.84,48.285,84.09,2316857,83.73,84.17,83.6,125.59,2010121,125.61,126.28,125.08
12/22/2016,766.34,2521462,768.12,771.21,763.02,48.69,3618729,49.35,49.45,48.46,83.73,2575113,84.97,85,83.33,125.58,4160767,126.84,127.5,125.18
12/21/2016,770.6,2041288,770,771.22,765.7,49.47,3827016,49.34,49.9,49.23,84.85,1818333,85.07,85.45,84.75,126.5,6499033,125.53,127.7372,125
12/20/2016,771.22,2701395,768.65,774.39,767.71,49.22,4814797,48.5,49.5,48.5,85.1,2637568,85.27,85.77,84.8075,125.12,3933171,125.46,126.3,124.64
12/19/2016,766,3107956,758.89,770.5,756.16,48.58,4729644,47.89,48.6,47.74,84.86,3139050,85.75,86,84.71,125.45,4863748,124.3,126.44,122.87
12/16/2016,757.77,4846155,765,765.13,754,47.63,9298913,48.61,49.07,47.56,86.05,9993690,84.89,86.15,84.3,124.22,7864162,126.39,126.68,124.01
12/15/2016,761,3795503,766.28,769.1,760.31,48.3,7527836,48.1,49.95,48.1,84.33,3305181,84.43,85.347,83.92,125,7374166,123.44,127.43,122.95
12/14/2016,768.82,5446965,778.25,780.86,762.81,47.92,5290006,47.84,48.75,47.805,83.94,2011410,84.55,85.05,83.76,123.44,6105620,123.43,124.4,122.5
12/13/2016,774.34,5253129,764.96,782.46,762,47.84,6107407,47.94,48.49,47.71,84.4,2478915,84,84.96,83.865,123.78,5528230,123.51,125.09,122.7809
12/12/2016,760.12,2958869,766.4,766.89,757.2,47.59,8641561,49.16,49.34,47.44,83.91,1859735,83.43,83.98,82.76,122.83,3911511,122.84,124.03,122.3
12/09/2016,768.66,2464356,770,770.25,765.34,49.64,9835583,49.27,50.64,48.74,83.55,2386288,83.98,83.98,83.07,122.88,4697522,123.78,124.3,121.73
12/08/2016,767.33,3187047,771.87,773.79,765.19,48.05,6233238,48.6,48.6,47.7,83.49,4058650,84.08,84.59,83.145,123.24,8985030,125.4,126.35,122.16
12/07/2016,770.42,3679153,764.55,770.42,755.82,48.65,10209860,46.61,48.935,46.52,83.92,3964602,82.12,84.27,81.86,125.39,8188570,124.48,125.75,123.25
12/06/2016,764.72,3792379,763.99,768.24,757.25,46.43,5333556,46.16,46.55,45.92,82.08,2907256,81,82.1,80.67,124.57,11498380,120.1,124.79,119.42
12/05/2016,759.36,4304728,745,761.49,742,45.72,5253624,46.45,46.5401,45.58,81,3507972,80.51,81.25,80.04,119.16,7620560,120.73,120.75,118.4
12/02/2016,740.34,3556552,743.4,748.4903,736.7,46.1,6503999,46.09,46.86,45.91,79.2,2769256,79.18,80.27,78.79,120.81,8937134,116.75,120.98,116.75
12/01/2016,743.65,4650761,752.41,753.37,738.03,45.75,7434236,46.2,47.09,45.66,79.82,4127057,78.47,80.29,78.47,117.22,8632991,117.52,118.68,113.95
11/30/2016,750.57,4607152,762,768.09,750.25,46.44,7889066,46.14,46.86,45.42,78.78,3540334,79.07,79.385,78.03,117,7692293,119,120.37,116.3913
11/29/2016,762.52,3267884,768,769.89,761.32,46.89,4882882,46.59,47.14,46.17,79.11,3427958,78.09,79.58,78.09,117.51,7081312,117.3,119.18,117.1316
11/28/2016,766.77,4383855,776.99,777,764.24,46.5,7367119,46.64,46.885,45.66,78.07,3416917,77.55,78.52,77.03,116.93,5267321,117.05,117.62,115.71
11/25/2016,780.37,1837068,786.5,786.75,777.9,46.82,2426632,46.34,46.86,46.3,78.52,1059567,78.1,78.9,77.26,117.41,1616260,117.64,118.39,117.18
11/23/2016,780.12,3533297,781.73,781.75,773.12,46.34,5160176,46.05,46.39,45.7,78.08,1817793,77.6,78.12,77.33,117.69,4518610,117.76,118.89,117.31
11/22/2016,785.33,5306588,788.17,792.4,781,46.08,5781059,46.03,46.95,45.95,77.85,2706277,77.38,77.98,77.16,118.04,7005927,118.32,119.46,116.98
11/21/2016,780,4600908,766,780.35,765.11,46.08,6651660,46.46,46.75,45.95,77.29,2605628,77.04,77.82,76.88,117.96,7054753,116.2,118.72,116.19
11/18/2016,760.16,4365888,761,767.74,757.6435,46.26,7791543,46.15,46.49,45.62,77.14,1647256,77.42,77.64,77.04,115.21,6742471,115.73,116.42,113.51
11/17/2016,756.4,3662939,749.32,757.5,748,45.83,8558671,44.39,45.85,44.05,77.47,2295150,77.51,78.03,77.23,115.03,6227332,115.13,116.81,113.56
11/16/2016,746.49,3604217,739.88,749.87,735.61,44.45,6166627,44.66,44.795,43.93,77.57,2747565,77.39,78.18,77.28,115.19,5928187,112.96,116.12,111.81
11/15/2016,743.24,6749867,730,746.78,725.99,44.76,13124220,45,45.28,43.59,77.71,3863390,77,77.85,76.74,113.59,7435934,114.55,116.41,113.091
11/14/2016,719.07,7300631,745.51,746,710.1,43.4,7744247,43.01,43.61,42.98,77.24,7131580,73.5,77.81,73.46,113.38,9928472,114.75,115.9,110.68
11/11/2016,739.01,6610022,735.73,743.26,728.9,42.93,6616119,42.07,42.95,41.68,73.39,2986783,73.15,73.865,72.75,114.78,11076290,114.9,116.63,113.11
11/10/2016,742.38,12733320,778.81,778.83,717.7,42.3,8656499,42.71,43.39,42.15,73.42,5273770,74.52,75.09,73.22,115.42,19693320,122.76,122.97,113.7
11/09/2016,771.88,8555177,764,777.5,760.09,42.41,8392383,40.76,42.75,40.44,74.08,5023477,71.16,74.28,71,122.19,7704905,121.84,123.65,120.8611
11/08/2016,787.75,3382350,784.97,791.7399,779.1,41.7,5724232,41.42,41.85,41.02,73.02,7878980,70,73.64,69.04,124.34,4674424,124.12,125.81,123.22
11/07/2016,784.93,5977338,771.64,787.732,770.94,41.49,8333221,40.39,41.65,40.31,71.1,3572384,70.66,71.18,70.28,124.58,5822973,124.26,125.75,123.37
11/04/2016,755.05,5115398,762.79,766,753.2301,39.74,6715083,39.27,40.22,39.24,69.61,4147463,68.68,70.6,68.68,122.03,4826146,122,123.43,121.62
11/03/2016,767.03,3867205,765.05,777,764,39.38,6006541,39.78,40.24,39.3,69.24,3204001,68.58,69.4,68.4,122.14,5039867,122.31,123.72,121.84
11/02/2016,765.56,4981311,783.93,784.75,763.55,39.71,5273705,39.72,40.25,39.62,68.4,2920156,68.4,69.27,68.025,122.34,4781816,122.83,124.07,121.83
11/01/2016,785.41,5300121,799,800.84,776.713,39.8,9028613,40.51,40.85,39.565,68.32,3147206,68.68,69,67.74,123.3,6967960,124.98,125.83,121.8
10/31/2016,789.82,5408996,781.03,793.7,780.11,40.6,5960476,40.31,40.81,40.08,68.7,2697757,67.72,68.96,67.72,124.87,6505484,126.85,126.9,124.4
10/28/2016,776.32,10832630,782,789.49,774.61,40.06,6708240,39.85,40.57,39.8,67.44,1992970,66.98,67.88,66.69,126.57,7063892,126.08,128.93,126.0118
10/27/2016,818.36,7156567,831.24,831.72,815.43,39.91,6539370,39.45,40.18,39.26,66.92,2306969,66.7,66.96,66.21,126.47,6899885,127.43,128.18,125.93
10/26/2016,822.59,3985249,832.76,833.44,820,39.32,10112310,38.57,40.26,38.21,66.69,3793728,66.48,66.99,65.91,126.97,8597271,126.29,128.72,125.75
10/25/2016,835.18,3239776,839.3,843.09,833.22,39.69,6019976,39.66,40.43,39.36,67.21,2038199,67.36,67.51,67,126.51,8229210,126.52,128.06,125.75
10/24/2016,838.09,4052218,824.95,838.3,822.21,39.83,6466282,40.25,40.55,39.77,67.38,2610331,67.75,68.47,67.36,127.33,15962960,127.42,129.29,126.15
10/21/2016,818.99,2790354,809.36,819.42,809,39.9,9981485,39.97,40.245,39.65,67.14,1855365,67.06,67.51,66.59,127.5,18811190,122.5,127.85,122.31
10/20/2016,810.32,3148334,813.99,815.71,803.1,40.59,14695670,40.93,40.93,39.4148,67.4,2068366,67.75,67.85,66.79,123.35,14477630,121.97,123.75,121.06
10/19/2016,817.69,2086337,820.4,820.67,815.17,40.63,12758610,39.48,40.81,39.4,67.96,1631723,67.95,68.25,67.74,121.87,21930460,118.25,122.45,118
10/18/2016,817.65,2507218,822.11,823.26,815.02,39.35,10513350,38.84,39.89,38.84,67.83,2935795,67.72,68.07,67.23,118.79,42116450,116.63,119.82,116.5
10/17/2016,812.95,3355137,821.5,822,811.68,38.58,5602040,38.66,39.73,38.37,66.92,1631804,67.35,67.76,66.84,99.8,25575340,100.5,100.73,98.38
10/14/2016,822.96,2994703,835.08,835.74,822.96,38.65,8870753,39.45,39.92,38.585,67.45,2654825,67.43,67.87,67.01,101.47,9517720,101.59,102.099,100.35
10/13/2016,829.28,3088844,829,831.8,821.21,39.24,14771290,36.95,39.5,36.801,67.27,3456854,66.34,67.34,66.06,100.23,8315956,98.01,100.5,97.63
10/12/2016,834.09,2373674,834,837.666,830.1,37.38,7403885,38.12,38.3843,37.36,66.91,2103712,66.6,67.07,66.43,99.5,7406627,100.88,102.47,99.22
10/11/2016,831,3584648,841.02,841.29,828.35,38.2,10034720,39.99,39.99,38.06,66.61,6713507,67.12,67.46,66.16,100.59,9027645,102.31,102.9,99.86
10/10/2016,841.71,1819724,843.25,845.2,840.27,38.89,6938366,37.95,38.95,37.47,67.39,1979212,67.55,68.06,67.37,103.33,6695571,103.18,104.53,102.76
10/07/2016,839.43,2423112,845.79,845.95,837.45,37.73,5133169,38.25,38.481,37.4,67.14,2874490,67.49,67.85,66.74,104.82,8657947,103.98,106.5,103.5501
10/06/2016,841.66,2681335,843.7,847.21,840.6,38.17,5160327,37.83,38.22,37.57,67.51,2265338,67.35,67.64,66.84,105.07,6585271,104.97,105.47,103.88
10/05/2016,844.36,3456636,838,845.67,836.12,37.87,4712808,37.82,38.115,37.31,67.47,2556204,67.21,67.69,67.12,106.28,12917110,103.5,106.97,103.4301
10/04/2016,834.03,2948840,840.91,842.365,830.26,37.63,9065386,38.39,38.78,37.55,67.11,2749174,67.33,67.44,66.875,102.34,12126550,103.19,104.44,101.86
10/03/2016,836.74,2764010,836,839.86,831.25,37.7,8878814,36.46,37.75,36.33,67.45,2599447,67.34,67.78,67.29,102.63,15329730,98,103.39,98
09/30/2016,837.31,4425478,832.61,839.95,832.4,36.61,7429330,35.98,36.99,35.8601,67.33,6088172,67.4,67.74,66.95,98.55,9804739,96.9,99.53,96.79
09/29/2016,829.05,4918973,828.26,837.5,824.63,35.82,6182688,35.65,36.6,35.6,67.1,3181846,67.21,68.09,66.98,96.67,6214034,97.31,98.31,96.6
09/28/2016,828.72,4418171,818,830.14,817.0337,35.84,6291072,36.1,36.86,35.775,67.38,4599161,67.04,67.44,66.7,97.48,7233581,97.1,97.59,96.02
09/27/2016,816.11,3812930,801.85,816.64,801.11,36,5023987,34.98,36.125,34.9,67.05,4869140,67.2,67.92,66.955,97.07,9670587,95.04,97.64,95
09/26/2016,799.16,2649176,801.8,805.93,797.145,34.93,7353064,35.19,35.5456,34.86,67.15,5063831,69.2,69.23,67.01,94.56,6737852,95.38,95.38,94.04
09/23/2016,805.75,2350777,803.13,807.75,802.12,35.55,4602475,35.3,35.67,34.96,68.44,11920830,69.36,69.44,68.095,95.94,6174848,95.75,96.97,95.43
09/22/2016,804.7,4073362,794.27,805.889,794.27,35.25,7438708,34.96,36.03,34.85,69.75,17560830,70.54,70.73,69.51,95.83,11208200,95.54,95.88,94.23
09/21/2016,789.74,2712733,783.25,790.69,779.01,34.67,10407420,35,35.15,33.9,70.14,15921370,69.8,70.34,69.24,94.88,20023370,96.9,97.1,93.26
09/20/2016,780.22,1932706,776,781.37,776,35.15,6666008,35.75,35.86,35.13,69.94,11410300,68.91,70.99,68.66,98.25,4734659,98.78,99.16,97.66
09/19/2016,775.1,2293948,779.97,781.94,771,35.44,5422149,35.66,36.11,35.35,68.34,1795108,68.99,69.38,67.95,98.06,8612097,99.9,100.35,97.82
09/16/2016,778.52,5495339,773.28,780.46,771.66,35.49,10722490,36.26,36.36,35.47,68.69,3271078,69.07,69.12,68.12,99.48,9436803,97.1,99.49,97.04
09/15/2016,769.69,3036442,762,770.87,757.58,36.41,7805225,36.31,36.63,35.85,69.29,3281501,68.51,69.5,68.13,97.34,5294899,97.23,97.97,96.53
09/14/2016,761.09,2529304,762.2,767.5,758.85,36.39,8082494,37,37.2,36.25,68.49,4325816,68.21,69.16,67.445,97.01,8527841,97.35,98.35,96.96
09/13/2016,761.01,3115662,768.77,769.89,759.05,37.37,9320053,38.12,38.31,37.22,68.41,4196001,68.21,69.05,67.86,96.09,11777170,97.17,98,95.33
09/12/2016,771.49,3118879,757.35,772.66,756,38.34,11959740,37.22,38.38,36.62,68.82,3153073,66.69,68.96,66.54,99.05,7707924,95.91,99.29,95.71
09/09/2016,760.14,4246938,779.36,781,760.11,38.49,8618781,39,39.34,38.17,67.16,3882955,70.02,70.15,67.05,96.5,7355482,99.06,99.39,96.5
09/08/2016,784.06,2027915,783.89,786.5,781.44,39.35,7101022,38.68,39.41,38.43,70.03,1880610,70.51,70.51,69.88,99.66,5199596,99.23,100.05,98.82
09/07/2016,784.48,2422453,789.53,790.79,784.33,38.75,13773510,37.5,39.52,37.42,70.4,1781710,70.45,70.6,70.01,99.15,6463245,100.11,100.19,98.42
09/06/2016,788.87,3716541,774.04,789.48,770.22,36.96,5501092,36.45,36.97,36.36,70.09,2265354,70.92,71.1,69.96,100.09,9026070,97.76,100.32,97.649
09/02/2016,772.44,2168238,774.11,776,771.7,36.53,5427715,36,36.7,36,70.96,2569310,71.39,71.77,70.55,97.38,4244858,97.9,98.18,97.01
09/01/2016,770.62,1790751,770.9,772.04,766.75,36.24,6940639,36.53,36.71,35.88,71.13,3145830,71.4,71.95,70.88,97.38,4146339,97.81,97.98,96.916
08/31/2016,769.16,1630792,766.6,769.64,764,36.3,13111740,36.97,36.98,35.63,71.33,2337346,72.18,72.5,71.32,97.45,4687089,97.48,97.88,96.76
08/30/2016,767.58,1788141,771.05,771.8358,765.56,37.05,14509340,35.45,37.355,35.35,72.33,2326699,73.24,73.25,72.19,97.45,6086065,97.84,98.85,97.14
08/29/2016,771.29,2196156,768.72,774.98,768.6,36.17,4743634,36.13,36.41,36.05,73.08,1957671,72.88,73.82,72.88,97.3,8001138,96.97,98.4497,96.57
08/26/2016,769,2769520,760.05,770,759.795,36.23,6257687,36.68,36.84,36.02,72.8,2270322,73.31,73.59,72.55,97.58,6609793,97.33,97.95,96.57
08/25/2016,759.22,1622017,756,760.56,754.741,36.72,5446011,36.34,36.94,36.32,73.03,3013830,72.45,73.11,72.3,97.32,10801210,96.38,98.245,96.04
08/24/2016,757.25,1742565,763,763.41,755.36,36.65,5945856,36.27,36.99,36.19,72.48,1459877,72.97,73.27,72.33,95.18,6258129,96.13,96.36,94.91
08/23/2016,762.45,1521747,763.31,764.7,761,36.4,5401669,36.32,36.65,36.18,73.13,1735156,73.43,73.44,72.98,95.94,5236739,95.68,96.59,95.48
08/22/2016,759.48,1677625,757.5,759.85,752.1,36,5189336,36.33,36.48,35.86,73.01,4737869,73.66,73.91,72.62,95.26,5824860,95.67,96.13,94.95
08/19/2016,757.31,2337567,761.9,762.49,756.89,36.49,6675285,36.44,36.74,36.101,73.97,2353761,72.63,73.99,72.34,95.87,6940723,96.05,96.78,95.51
08/18/2016,764.46,1458281,764,765.17,760.6,36.67,5293057,36.43,36.695,36.05,72.96,1063113,72.95,73.26,72.311,96.16,7251903,95.98,97.2168,95.17
08/17/2016,764.63,1887316,764.41,765.22,759.199,36.6,8000363,36.68,36.75,36.19,73.01,1712657,72.93,73.07,72.28,96.37,8268266,94.94,96.93,94.85
08/16/2016,764.04,1601165,768.62,768.7317,763.82,36.75,9384309,35.67,36.79,35.63,72.78,2439371,72.94,73.11,72.42,95.12,6259096,95.19,95.61,94.4
08/15/2016,768.49,2116300,771.9,772.04,767.71,35.87,7134215,34.96,36.05,34.9,72.88,2030528,72.09,73.14,72.02,95.31,7301004,96.83,96.91,95.24
08/12/2016,772.56,1562083,768.46,773.15,768.4225,34.92,6064005,34.74,35.17,34.66,71.94,1784759,71.4,72.55,71.3,96.59,6588515,95.53,96.83,95.08
08/11/2016,771.24,2017239,769.94,773.75,769.12,34.96,7666183,34.25,35.08,34.24,72.1,1350119,71.98,72.35,71.64,95.89,8540386,94.6,96.33,94.37
08/10/2016,768.56,1601412,769.8,772.1,766.19,34.18,5874919,34.59,34.75,33.74,71.86,2341194,72.03,72.53,71.52,93.93,6487433,94.4,94.75,92.95
08/09/2016,768.31,1874890,767.39,772.6,766.9,34.59,7305834,35.21,35.5,34.54,71.85,2639749,72.63,72.98,71.74,93.99,9171694,95.12,95.81,93.48
08/08/2016,766.56,1981337,766.81,767,761.015,34.35,7141069,34.22,34.88,34.12,72.54,3782583,72.99,73.23,72.31,95.11,10128340,95.91,95.93,94
08/05/2016,765.98,2702266,764.81,768.47,763.09,34.44,16436080,33.71,34.72,33.68,72.71,1846302,72.69,73.14,72.31,97.03,18338910,93.77,97.74,93.56
08/04/2016,760.77,3176858,753.7,765,750.35,33.58,6383981,33.57,33.77,33,72.21,1974531,71.29,72.24,70.6101,93.44,6040820,93.2,93.7319,91.82
08/03/2016,754.64,3579523,757.06,758.89,752.25,33.48,8253092,33.47,33.96,33.17,71.31,2888987,70.44,71.4,70.15,93.1,7028459,93.28,94.67,92.55
08/02/2016,760.58,3596808,763.81,765.01,757.02,33.51,12099880,35.39,35.4,33.38,70.59,2514777,71.19,71.21,69.675,93.56,9815363,94,94.08,92.18
08/01/2016,767.74,3572321,759.87,770.5,757.06,35.6,7057660,35.54,35.75,35.1,71.19,2235725,71.49,71.74,70.73,94.37,10656290,91.23,94.67,90.5
07/29/2016,758.81,6763498,765,766,755,35.5,9135911,36.26,36.739,35.5,71.7,2408302,71.32,71.85,70.89,91.25,6949311,91.19,91.749,90.59
07/28/2016,752.61,7246871,745.98,753.36,739.7,36.34,6519040,36.07,36.53,35.75,71.53,3653241,69.52,71.64,69,91.65,6214650,91.92,92.21,90.68
07/27/2016,736.67,2871079,737.97,740.94,733.86,36.2,6670136,36.5,36.6,35.9,70.54,4010093,71.05,71.1799,69.72,92.04,8705230,91.5,92.06,90.1
07/26/2016,735.59,2497689,742.71,743.13,732.7525,36.55,8870881,35.91,36.68,35.65,71.67,2531742,71.11,71.725,70.7,91.41,19556580,91.03,93.1,90.9
07/25/2016,739.61,2673985,746.55,748.5,735.35,35.8,9520449,36.35,36.3989,35.52,71.21,2790255,70.92,71.35,70.66,87.66,14122030,85.73,87.87,85.01
07/22/2016,744.86,2259345,747.79,751.28,743.53,36.36,14698470,36.45,36.56,35.6,70.99,1838234,70.3,71.12,70.05,85.89,11354940,86.48,86.5,85.11
07/21/2016,744.43,2315367,747.5,749.36,742.7918,34.96,16416470,35.1,35.56,34.44,70.38,2579295,69.62,70.47,69.46,85.99,16065660,88.3,88.38,85.21
07/20/2016,745.72,2192779,744,746.25,740.7,35.92,13094560,36.07,36.725,35.39,69.87,1916222,70.21,70.43,69.74,87.91,23484270,86.67,88.49,85.82
07/19/2016,739.95,2210751,732.5,743.33,732.31,36.01,7952331,35.78,36.08,35.33,70.15,3060852,69.9,70.17,69.39,85.84,55584670,85.43,86.75,84.5
